evaluation,offline_var_0,offline_var_1,offline_var_2,offline_var_3,offline_var_4,offline_var_5,offline_var_6,offline_var_7,offline_var_8,offline_var_9,offline_var_10,offline_var_11,offline_var_12,offline_var_13,offline_var_14,offline_var_15,offline_var_16,offline_var_17,offline_var_18,offline_var_19,offline_var_20,offline_var_21,offline_var_22,offline_var_23,offline_var_24,offline_var_25,offline_var_26,offline_var_27,offline_var_28,offline_var_29,offline_var_30,offline_var_31,offline_var_32,offline_var_33,offline_var_34,offline_var_35,offline_var_36,offline_var_37,obj_Maximize_Volume,con_Maintain_L/D_Ratio,38_DV_Model_cl,38_DV_Model_cd,38_DV_Model_Volume,38_DV_Model_CL,38_DV_Model_CD,38_DV_Model_K,38_DV_Model_-CL,38_DV_Model_-CD,38_DV_Model_-K,convergence_metric,acqf_value
42,0.235133195,0.284364456,0.164588607,0.016921326,-0.19330144,0.084086567,-0.024337997,-0.050531801,0.03020441,-0.094046898,0.007358867,0.016080787,0.489077696,0.460360398,0.182071432,0.180913556,0.305743337,-0.033872034,0.225061457,0.397318392,-0.004969197,-0.002458293,0.153053492,-0.028550052,0.172830041,0.191943301,0.132378265,0.053436306,0.009230226,0.083483561,0.025665005,0.005056292,-0.13554322,0.003749141,-0.068704939,-0.055554749,-0.070838934,-0.009678621,12.57120469,-0.614120845,3.625437506,0.936135365,12.57120469,3.625437506,0.936135365,3.872770586,-3.625437506,-0.936135365,-3.872770586,0.396175664,
43,-0.091279627,-0.002014183,-0.089957795,0.174334873,0.153389988,-0.005606477,0.119112715,0.034483145,-0.19316761,-0.013199204,-0.066597951,-0.093628966,0.1338872,0.033661161,0.140082547,0.010751376,0.086433528,0.304330743,0.001113002,0.158145994,0.178885202,0.245503742,0.08576811,0.298807063,-0.02198966,-0.011654547,0.002669039,0.165491783,0.098301086,0.000245524,-0.01595171,-0.042215335,-0.051196221,-0.161754979,-0.184263731,-0.104556922,-0.047659095,-0.058535144,11.68500181,-0.567969408,3.505026259,0.894385303,11.68500181,3.505026259,0.894385303,3.918922022,-3.505026259,-0.894385303,-3.918922022,0.396175664,
44,-0.006040702,0.131810038,0.078073439,-0.122659469,0.013918901,-0.151389597,-0.103553525,0.10266036,-0.127720114,0.003728795,-0.148290261,-0.123089677,0.299653191,0.22454539,0.014920279,0.34547361,0.00154814,0.065906212,0.080466678,0.222956886,0.115322833,0.166348714,0.299741986,0.102816746,0.118722516,0.080555141,0.152012067,0.099215549,0.03876913,0.019865876,0.093822267,0.07746083,-0.18368536,-0.135075,-0.114273382,-0.108401793,-0.101541952,-0.022639606,12.54024098,-0.888838906,3.981616192,1.106603132,12.54024098,3.981616192,1.106603132,3.598052524,-3.981616192,-1.106603132,-3.598052524,0.396175664,
45,0.355070567,-0.052875385,0.048322918,0.030999805,-0.084989116,0.136349717,0.048999612,-0.11681327,-0.03944523,-0.196258972,-0.045372851,-0.041497666,0.019058799,0.120300996,0.366096035,0.085416495,0.181821674,0.206888612,0.332528219,-0.018802831,0.29746332,0.064654499,-0.037882936,0.167613798,0.038823109,0.098875053,0.012990764,0.001676695,0.127793932,0.056461922,-0.060276608,-0.065512824,-0.003682775,-0.084871192,-0.002338814,0.012001976,0.017828059,-0.096983978,12.02455336,-0.418871967,3.723500338,0.915310355,12.02455336,3.723500338,0.915310355,4.068019464,-3.723500338,-0.915310355,-4.068019464,0.396175664,
46,0.303659517,0.186622304,-0.036912346,0.113611879,-0.008297384,0.015264658,-0.135466859,0.078833807,-0.080421252,-0.071665174,-0.117627081,-0.028680052,0.211356388,-0.059575481,0.398374,0.114766512,0.200398811,0.253967186,0.128654395,0.328263412,-0.037318924,0.021018985,0.255251834,0.204974522,0.065935566,0.035844552,0.198277849,0.19916935,-0.020294971,0.098883321,0.051863567,0.046454329,0.025658033,-0.088149764,-0.163484782,-0.068160413,-0.030260581,-0.082907722,11.76356174,-0.79249348,3.365208222,0.910894892,11.76356174,3.365208222,0.910894892,3.694397951,-3.365208222,-0.910894892,-3.694397951,0.396175664,
47,0.114791735,-0.101191879,0.157967361,-0.213854097,0.078750313,-0.099325436,0.003093488,-0.064752023,-0.016956031,-0.121444677,-0.018400614,-0.138038535,-0.033116745,0.367133009,-0.089298147,0.333890869,-0.017395703,0.113825973,0.352749996,0.085465704,0.144138921,0.192516144,0.005009245,0.065279795,0.088384463,0.144663863,0.061224769,0.027392242,0.068816876,-0.015183601,-0.093468902,-0.008713473,-0.138737273,-0.037511328,-0.0461947,-0.032294803,-0.053436378,-0.035822099,12.50316413,-0.633805029,4.142026768,1.07498933,12.50316413,4.142026768,1.07498933,3.853086402,-4.142026768,-1.07498933,-3.853086402,0.396175664,
48,-0.073908161,0.230936478,-0.020597942,0.261238754,0.191057724,-0.145358874,-0.074352818,-0.011594353,0.052232964,-0.137640767,-0.00409311,-0.077648094,0.400764601,0.176244782,0.103173728,-0.049722032,0.105355169,0.354586618,0.20590858,0.172145086,0.060259586,0.114470061,0.19713857,0.251504308,0.011947277,0.147688778,0.086142149,-0.032347113,0.034568539,0.035294794,0.021715123,0.073526464,-0.022007796,-0.007655886,0.005823463,-0.014904142,0.000412577,-0.071720834,11.89018417,-0.948982804,3.51687866,0.99405582,11.89018417,3.51687866,0.99405582,3.537908626,-3.51687866,-0.99405582,-3.537908626,0.396175664,
49,0.149683115,0.04481551,0.09923784,-0.061400002,-0.15188745,0.167287765,0.092468912,0.027513327,-0.1454081,0.030791585,-0.087357024,0.003592603,0.081691363,0.280479925,0.28219537,0.259179829,0.287237042,0.015542654,-0.046298276,-0.065755434,0.244797252,0.076175367,0.042470354,0.018928765,0.14930244,0.03196105,-0.045594636,0.125840959,0.123552331,0.041061912,-0.036466299,-0.086526794,-0.090747516,-0.172725269,-0.107856413,-0.149107528,-0.118961943,0.004394123,11.27671862,-0.337954242,3.793491197,0.914328423,11.27671862,3.793491197,0.914328423,4.148937188,-3.793491197,-0.914328423,-4.148937188,0.396175664,
50,0.128646583,0.237933492,-0.094565309,0.067423921,0.042530461,-0.074944636,0.022652893,-0.005819619,-0.186692641,-0.154033528,-0.088556491,-0.024726643,0.324953547,0.249126525,0.119485155,0.150305927,0.342606466,0.042840397,0.162801341,0.261165818,0.185874673,0.049618736,0.058561322,0.049096223,0.075259605,0.159801837,-0.02742594,0.132981663,0.104984852,-0.018460369,0.042913747,-0.0483093,-0.122563085,0.023150742,-0.106088521,-0.09761715,-0.102744654,-0.086971459,12.25909012,-0.440964468,3.789630708,0.936653267,12.25909012,3.789630708,0.936653267,4.045926963,-3.789630708,-0.936653267,-4.045926963,0.396175664,
51,0.4,-0.12,-0.099671854,0.299758402,-0.249996812,-0.199543979,0.149866938,-0.119888226,-0.199857304,0.049793006,0.029793317,-0.149952962,-0.099847067,0.499467249,0.449308563,0.399639601,-0.04996779,-0.079442308,0.399976555,0.399475961,0.299666708,0.249677039,-0.049690916,-0.039568527,-0.029906005,-0.01991283,-0.049686399,0.199901218,0.149985985,-0.019899924,-0.099885173,-0.099961725,0.02641436,-0.199916001,0.029929411,-0.149828811,0.019967045,-0.099962964,13.84807986,-0.830161832,3.183244928,0.870516904,13.84807986,3.183244928,0.870516904,3.656729599,-3.183244928,-0.870516904,-3.656729599,0.396175664,3.068314769
52,0.4,-0.12,-0.099671854,0.299758402,-0.249996812,-0.199543979,0.122462976,-0.119888226,-0.199857304,0.027891372,0.029793317,-0.149952962,0.004214657,0.499467249,0.449308563,0.111865093,0.349857372,-0.077096676,0.399976555,-0.008175592,0.299666708,0.249677039,0.299828583,-0.039568527,0.199924199,0.057480864,0.175839353,0.199901218,0.149985985,-0.019899924,-0.099885173,-0.099961725,0.011874326,-0.199916001,-0.199749958,-0.149828811,0.019967045,0.009930368,13.77077571,-0.865674012,3.115453746,0.860333249,13.77077571,3.115453746,0.860333249,3.621217418,-3.115453746,-0.860333249,-3.621217418,0.396175664,1.961169826
53,0.242108272,-0.12,-0.099671854,0.086023994,0.10136749,0.199481387,-0.149656014,-0.119888226,-0.199857304,-0.199726607,0.029793317,-0.149952962,-0.099847067,0.499467249,0.449308563,0.399639601,0.349857372,-0.079442308,0.399976555,0.399475961,0.299666708,0.249677039,0.299828583,0.058093318,0.199924199,-0.01991283,-0.049686399,0.199901218,0.149985985,-0.019899924,-0.099885173,-0.099961725,0.04992842,-0.199916001,-0.199749958,-0.149828811,-0.119852193,-0.099962964,14.38472802,-1.025222851,3.665865148,1.058987902,14.38472802,3.665865148,1.058987902,3.461668579,-3.665865148,-1.058987902,-3.461668579,0.396175664,2.589495815
54,0.4,0.293848481,-0.099671854,0.246217426,-0.249996812,-0.199543979,0.149866938,-0.119888226,0.06968716,-0.199726607,-0.149910238,-0.149952962,-0.099847067,0.255894227,0.449308563,0.399639601,0.349857372,-0.079442308,0.197225333,0.399475961,0.299666708,0.249677039,-0.049690916,-0.039568527,-0.029906005,-0.01991283,0.199711339,-0.039903003,0.149985985,-0.019899924,-0.099885173,0.099844502,-0.19978815,0.029815312,0.029929411,0.019910559,0.019967045,0.009930368,12.59972394,-0.431754702,3.437462141,0.847680947,12.59972394,3.437462141,0.847680947,4.055136729,-3.437462141,-0.847680947,-4.055136729,0.396175664,3.121539842
55,0.4,-0.12,0.084114092,0.225809752,-0.249996812,0.199481387,0.149866938,-0.119888226,-0.199857304,-0.199726607,0.029793317,-0.149952962,0.076476037,0.200716123,0.449308563,0.399639601,0.349857372,-0.079442308,0.399976555,0.399475961,0.015736396,0.249677039,-0.049690916,-0.039568527,-0.029906005,0.038586902,-0.049686399,-0.039903003,0.149985985,-0.019899924,-0.099885173,-0.099961725,-0.19978815,-0.199916001,-0.077123119,0.019910559,-0.119852193,0.009930368,12.89925795,-0.464189682,3.52388764,0.876000226,12.89925795,3.52388764,0.876000226,4.022701748,-3.52388764,-0.876000226,-4.022701748,0.396175664,2.221104022
56,0.4,0.168261685,0.165126705,0.299758402,0.153940955,-0.199543979,0.014586245,-0.119888226,0.06968716,0.049793006,0.029793317,-0.149952962,0.186471034,0.181712532,-0.099895063,0.250250462,0.349857372,-0.079442308,0.32789209,0.399475961,0.299666708,0.249677039,-0.049690916,-0.039568527,-0.029906005,0.199882026,-0.049686399,-0.039903003,0.149985985,0.099934194,-0.099885173,0.099844502,-0.19978815,-0.199916001,-0.199749958,0.019910559,0.019967045,-0.099962964,11.67574471,-0.189159222,3.216843261,0.748497837,11.67574471,3.216843261,0.748497837,4.297732209,-3.216843261,-0.748497837,-4.297732209,0.396175664,1.601873655
57,0.4,-0.12,-0.099671854,0.252953683,-0.249996812,-0.199543979,0.032336762,-0.119888226,-0.199857304,0.049793006,-0.149910238,-0.149952962,0.228252632,0.2449131,-0.099895063,0.399639601,0.349857372,-0.079442308,-0.054325102,0.399475961,0.299666708,0.249677039,0.066624828,-0.039568527,-0.029906005,0.047057678,-0.049686399,0.199901218,0.149985985,0.099934194,-0.099885173,-0.099961725,0.04992842,0.007943659,-0.199749958,-0.149828811,-0.119852193,-0.099962964,12.49787407,-0.72189192,3.415842432,0.907262384,12.49787407,3.415842432,0.907262384,3.764999511,-3.415842432,-0.907262384,-3.764999511,0.396175664,1.595974632
58,0.4,0.107799326,-0.099671854,0.258102404,-0.249996812,-0.199543979,-0.149656014,-0.119888226,-0.199857304,0.049793006,-0.149910238,-0.005166044,0.147290263,0.499467249,0.449308563,-0.037531753,-0.011605225,-0.079442308,0.399976555,0.399475961,0.009909249,0.249677039,-0.049690916,0.299954615,0.199924199,0.199882026,-0.049686399,0.199901218,0.149985985,-0.019899924,-0.099885173,-0.099961725,-0.19978815,-0.199916001,-0.199749958,0.019910559,0.00188265,0.009930368,14.20076249,-1.162686031,3.200366895,0.962746434,14.20076249,3.200366895,0.962746434,3.324205399,-3.200366895,-0.962746434,-3.324205399,0.396175664,3.718336918
59,0.4,-0.12,-0.099671854,0.299758402,-0.249996812,0.199481387,0.149866938,-0.119888226,-0.199857304,0.049793006,-0.019727623,-0.149952962,-0.099847067,0.499467249,0.148062989,0.399639601,0.349857372,-0.079442308,0.399976555,0.399475961,0.299666708,0.249677039,0.299828583,-0.039568527,-0.029906005,0.03212794,0.059583409,0.053412961,0.149985985,0.099934194,0.006451028,0.099844502,0.04992842,-0.199916001,-0.199749958,-0.149828811,-0.119852193,0.009930368,13.327101,-0.829221285,3.147327168,0.860473209,13.327101,3.147327168,0.860473209,3.657670146,-3.147327168,-0.860473209,-3.657670146,0.396175664,3.586329588
60,0.326541839,0.102668077,0.080749317,0.228692392,-0.249996812,-0.199543979,-0.149656014,-0.012096473,-0.199857304,-0.199726607,-0.149910238,-0.149952962,-0.099847067,0.134907251,0.449308563,0.399639601,0.349857372,-0.02576643,0.399976555,0.039387118,0.299666708,0.249677039,0.299828583,-0.039568527,-0.029906005,0.199882026,0.199711339,0.199901218,0.149985985,0.099934194,-0.099885173,-0.099961725,-0.19978815,-0.199916001,-0.199749958,-0.149828811,-0.119852193,-0.099962964,13.55120027,-0.915157378,3.48587571,0.97596172,13.55120027,3.48587571,0.97596172,3.571734052,-3.48587571,-0.97596172,-3.571734052,0.396175664,1.82224319
61,0.4,0.3,0.104096316,0.263590993,0.083471913,-0.199543979,0.149866938,-0.119888226,-0.199857304,-0.199726607,0.029793317,-0.149952962,-0.099847067,0.298941275,-0.099895063,0.118246655,0.349857372,-0.079442308,0.399976555,0.399475961,0.299666708,0.249677039,-0.049690916,0.299954615,-0.029906005,-0.01991283,0.199711339,0.199901218,0.149985985,-0.019899924,-0.099885173,-0.099961725,0.04992842,-0.199916001,-0.199749958,0.019910559,-0.119852193,0.009930368,11.93948957,-0.62955421,3.217936605,0.834237823,11.93948957,3.217936605,0.834237823,3.857337221,-3.217936605,-0.834237823,-3.857337221,0.396175664,2.63519904
62,0.046243954,0.22733101,-0.013302451,0.002038347,-0.188287187,0.142076825,-0.137836857,0.109287145,-0.092746677,-0.124011564,0.026688944,-0.061971491,0.178780979,0.182421884,0.281895673,0.046173731,0.234352672,0.228873413,0.033674516,0.367511406,0.072743501,0.065803201,0.186358195,0.02337001,0.03058247,0.050895958,0.009140667,0.070096855,0.070427688,0.055772672,0.079254049,0.044028588,-0.023517756,-0.066999762,-0.001980414,-0.140326703,-0.026963876,-0.059652638,11.92315359,-0.766482505,3.984207227,1.070905728,11.92315359,3.984207227,1.070905728,3.720408926,-3.984207227,-1.070905728,-3.720408926,0.396175664,0
63,0.4,-0.12,-0.099671854,0.299758402,0.171793522,-0.172107294,0.149866938,-0.119888226,-0.199857304,0.049793006,-0.149910238,-0.149952962,-0.074046434,0.195614527,0.449308563,0.017122319,0.349857372,-0.079442308,0.399976555,0.155352549,0.079337556,-0.029778321,0.135291823,-0.039568527,-0.029906005,0.199882026,-0.049686399,-0.036810482,0.149985985,0.099934194,-0.099885173,-0.099961725,-0.19978815,0.029815312,0.029929411,-0.149828811,-0.119852193,0.009930368,11.73143511,-0.229740029,3.258343581,0.765381184,11.73143511,3.258343581,0.765381184,4.257151402,-3.258343581,-0.765381184,-4.257151402,0.396175664,2.054396043
64,0.4,-0.12,0.199834344,0.233171433,0.159018686,-0.199543979,0.149866938,-0.119888226,0.008890406,0.049793006,0.029793317,-0.149952962,0.007331261,0.041394073,0.449308563,0.399639601,0.349857372,-0.075036035,0.399976555,0.127383745,0.299666708,0.249677039,0.15375818,-0.039568527,-0.029906005,0.165858541,-0.049686399,-0.039903003,0.149985985,-0.019899924,-0.099885173,-0.099961725,0.04992842,-0.131235788,-0.199749958,-0.149828811,-0.119852193,0.009930368,12.08497629,-0.224072806,3.200338347,0.750756396,12.08497629,3.200338347,0.750756396,4.262818624,-3.200338347,-0.750756396,-4.262818624,0.396175664,1.680383592
65,0.4,0.116411685,0.02477612,0.299758402,0.147297954,-0.199543979,0.149866938,-0.119888226,-0.199857304,0.049793006,0.029793317,-0.149952962,0.108651502,0.499467249,0.202789411,0.399639601,0.349857372,-0.079442308,0.399976555,0.060634786,0.299666708,0.058436265,-0.043662316,-0.039568527,-0.029906005,-0.01991283,-0.049686399,0.069521325,0.149985985,0.099934194,0.069344563,-0.099961725,-0.19978815,0.020879357,0.029929411,0.004614092,-0.107310164,-0.099962964,11.87257966,-0.182418308,3.133688107,0.728007358,11.87257966,3.133688107,0.728007358,4.304473123,-3.133688107,-0.728007358,-4.304473123,0.396175664,2.111792792
66,0.36767797,-0.043503246,-0.010282287,-0.150342508,0.059106694,-0.124337606,-0.015617973,0.112432295,0.032241421,0.035608949,-0.093174636,-0.148803469,0.127592564,0.182756145,-0.051920592,0.047256444,0.276684092,0.280674265,0.245006217,0.205587069,0.092868792,0.139317715,0.099122219,0.256139266,0.141727714,0.158992526,0.026635807,0.012993891,0.009387854,0.081760098,-0.034748126,-0.057659574,-0.115204025,-0.154440663,-0.158585073,-0.115818144,0.018301663,-0.049405849,12.61943541,-0.538464124,3.568333822,0.903735474,12.61943541,3.568333822,0.903735474,3.948427306,-3.568333822,-0.903735474,-3.948427306,0.396175664,0
67,0.382985946,-0.12,-0.099671854,0.204051926,0.099480284,0.199481387,0.149866938,-0.119888226,0.010211646,0.049793006,-0.149910238,-0.149952962,0.080623904,0.499467249,-0.099895063,-0.000578625,0.349857372,-0.04574,0.399976555,0.099832985,0.045815568,0.249677039,0.025696705,0.021585839,-0.029906005,0.199882026,-0.000858555,-0.039903003,0.149985985,0.099934194,-0.099885173,0.023248518,-0.19978815,-0.199916001,-0.050795503,-0.149828811,-0.024960369,-0.079879332,11.49079536,-0.375804102,3.259826134,0.792935268,11.49079536,3.259826134,0.792935268,4.111087329,-3.259826134,-0.792935268,-4.111087329,0.396175664,1.648357042
68,0.351180794,-0.12,0.054779658,0.199783786,0.104117837,-0.199543979,0.088166347,-0.119888226,-0.199857304,0.049793006,-0.149910238,-0.149952962,0.144931322,0.119390509,0.449308563,0.399639601,0.349857372,-0.079442308,-0.007429046,0.399475961,0.299666708,0.249677039,0.007646151,-0.039568527,0.199924199,0.199882026,0.073560125,-0.039903003,0.149985985,-0.019899924,-0.099885173,-0.099961725,-0.19978815,0.029815312,0.029929411,-0.149828811,0.019967045,-0.099962964,12.82644056,-0.728252581,3.249357769,0.864503853,12.82644056,3.249357769,0.864503853,3.75863885,-3.249357769,-0.864503853,-3.75863885,0.396175664,2.233399393
69,0.087395429,-0.077242381,-0.080923817,0.269628362,0.231695012,-0.065371516,-0.012838749,-0.054053515,-0.142815346,-0.000801611,-0.100263989,-0.081194746,0.403551289,0.466006205,-0.089045753,-0.022299419,0.117284675,0.245889093,0.327868727,0.121397406,0.194918425,0.027132406,0.066543175,-0.038258458,0.18469289,0.064259582,0.13894727,0.165225954,0.069783187,0.083328525,0.043583151,-0.08917555,-0.066498302,-0.186669002,0.02600979,-0.137685674,0.018175134,-0.026861936,12.54295323,-0.571649158,3.213645332,0.820803697,12.54295323,3.213645332,0.820803697,3.915242272,-3.213645332,-0.820803697,-3.915242272,0.396175664,0
70,0.4,0.282126368,-0.099671854,0.299758402,0.028516628,-0.199543979,0.149866938,-0.119888226,-0.199857304,0.020553174,-0.149910238,0.014039457,0.018029595,-0.012478128,0.176625834,0.399639601,0.349857372,-0.077973208,0.399976555,0.180708738,0.299666708,-0.029778321,0.02856638,-0.002446628,-0.029906005,0.199882026,-0.049686399,-0.039903003,0.149985985,0.099934194,-0.099885173,-0.099961725,0.04992842,-0.199916001,-0.199749958,-0.149828811,-0.119852193,-0.099962964,11.57610907,-0.374180484,3.231250483,0.785674103,11.57610907,3.231250483,0.785674103,4.112710947,-3.231250483,-0.785674103,-4.112710947,0.396175664,2.443921586
71,0.4,-0.12,-0.099671854,0.299758402,-0.03913517,-0.199543979,0.0155216,-0.119888226,0.06968716,0.01542501,-0.042058209,-0.149952962,0.001209735,0.236319754,0.449308563,0.399639601,0.349857372,-0.079442308,0.169074536,0.058683635,-0.049984607,0.249677039,-0.025583288,0.299954615,0.199924199,0.199882026,-0.049686399,0.199901218,0.149985985,0.099934194,0.099741752,-0.099961725,-0.19978815,-0.199916001,-0.199749958,-0.149828811,-0.119852193,-0.099962964,12.4957331,-0.556648268,3.258982447,0.829206314,12.4957331,3.258982447,0.829206314,3.930243163,-3.258982447,-0.829206314,-3.930243163,0.396175664,2.478177679
72,0.4,-0.12,0.066937803,0.299758402,-0.249996812,-0.199543979,0.149866938,-0.119888226,0.06968716,0.049793006,0.029793317,-0.149952962,0.044418001,0.499467249,-0.099895063,0.399639601,0.349857372,-0.079442308,0.399976555,0.399475961,-0.049984607,0.076829327,0.234412261,-0.039568527,-0.029906005,-0.01991283,-0.049686399,0.199901218,0.149985985,-0.019899924,-0.099885173,-0.099961725,-0.19978815,-0.199916001,-0.199749958,-0.149828811,-0.096558336,0.009930368,12.93617643,-0.60141031,3.175520832,0.817278667,12.93617643,3.175520832,0.817278667,3.885481121,-3.175520832,-0.817278667,-3.885481121,0.396175664,2.081269599
73,0.4,-0.12,-0.099671854,0.299758402,0.163331784,-0.199543979,0.149866938,-0.119888226,0.06968716,-0.000584044,0.029793317,-0.149952962,0.128825975,0.198580492,0.059711208,0.116431415,0.349857372,-0.046464481,0.294622961,0.062430183,0.299666708,-0.029689282,0.207477539,0.003074565,-0.029906005,0.199882026,-0.049686399,-0.03203699,0.149985985,-0.019899924,0.099045719,-0.099961725,-0.19978815,-0.199916001,-0.199749958,0.019910559,0.019967045,0.009930368,11.46495031,-0.292997368,3.142616918,0.749331497,11.46495031,3.142616918,0.749331497,4.193894063,-3.142616918,-0.749331497,-4.193894063,0.396175664,1.636522088
